Duplicate 1	Duplicate 2	Ka	Ks	Ka/Ks	P-Value
Glyma.19G019400	Glyma.09G200200	0.91119	4.45299	0.204624	4.69346e-26
Glyma.19G019600	Glyma.13G372900	0.0257851	0.0710056	0.363142	0.0103602
Glyma.19G022600	Glyma.05G029300	0.0803613	0.137095	0.586173	0.0518834
Glyma.19G023600	Glyma.07G188200	0.0486162	0.0484998	1.0024	0.994851
Glyma.19G023700	Glyma.05G162800	0.0553148	0.200356	0.276082	4.98378e-05
Glyma.19G024600	Glyma.11G119700	0.110883	0.19911	0.556894	0.0990099
Glyma.19G024900	Glyma.12G093900	0.198737	0.455047	0.43674	0.000114997
Glyma.19G026400	Glyma.13G169800	0.103585	0.20851	0.496788	0.00106385
Glyma.19G027000	Glyma.19G092900	0.0494417	1.03677	0.047688	2.26813e-10
Glyma.19G027600	Glyma.09G052500	0.713575	4.22119	0.169046	5.22894e-20
Glyma.19G028000	Glyma.15G054300	0.200947	0.658006	0.305388	6.98663e-10
Glyma.19G028900	Glyma.10G001000	0.3549	0.790824	0.448772	0.00989603
Glyma.19G029100	Glyma.13G057300	0.0194431	0.0895594	0.217098	1.60772e-13
Glyma.19G030600	Glyma.08G364500	0.0529502	0.0379088	1.39678	0.73252
Glyma.19G031200	Glyma.04G135000	0.235513	0.56319	0.418176	0.00356741
Glyma.19G031400	Glyma.09G190500	0.0980828	0.183666	0.534028	0.00835875
Glyma.19G031500	Glyma.04G135000	0.00997536	NA	NA	NA
Glyma.19G033000	Glyma.12G206000	0.221868	0.447656	0.495622	0.00119027
Glyma.19G033400	Glyma.02G019200	0.0854654	0.419925	0.203525	2.47204e-05
Glyma.19G034300	Glyma.09G016200	0.379789	3.4182	0.111108	1.2995e-25
Glyma.19G034800	Glyma.01G215100	0.171953	0.421525	0.40793	5.30334e-06
Glyma.19G035300	Glyma.07G037100	0.106756	0.260986	0.409047	6.10166e-05
Glyma.19G035400	Glyma.13G356000	0.0099561	0.0249988	0.398264	0.127944
Glyma.19G036300	Glyma.14G025300	0.00688609	0.0156445	0.440159	0.0978184
Glyma.19G036500	Glyma.02G084300	0.0572309	0.32533	0.175916	0.000165064
Glyma.19G037100	Glyma.16G193500	0.633766	4.03493	0.15707	3.19046e-20
Glyma.19G038500	Glyma.15G054300	0.217246	0.711027	0.305538	3.28222e-05
Glyma.19G038600	Glyma.19G159900	0.230769	2.90668	0.0793926	5.8873e-159
Glyma.19G039400	Glyma.09G263200	0.0177284	0.018247	0.971576	0.712834
Glyma.19G039500	Glyma.19G001000	0.00459435	0.028503	0.161188	0.136926
Glyma.19G039800	Glyma.11G226400	0.17405	0.369632	0.470874	0.057675
Glyma.19G040300	Glyma.02G070900	0.0510189	0.094786	0.538254	0.217327
Glyma.19G040400	Glyma.06G092300	0.107399	0.144203	0.744774	0.21666
Glyma.19G040500	Glyma.19G044000	0.0657344	0.158181	0.415566	0.000590643
Glyma.19G040600	Glyma.19G044000	0.0468994	0.061294	0.765155	0.245017
Glyma.19G040700	Glyma.19G044000	0.0657924	0.141093	0.466304	0.00112542
Glyma.19G041000	Glyma.09G263200	0.0574299	0.0633079	0.907152	0.67032
Glyma.19G041100	Glyma.19G001000	0.0139141	0.0144426	0.96341	0.670038
Glyma.19G041500	Glyma.05G005600	0.363203	0.934338	0.388728	0.000800117
Glyma.19G042600	Glyma.15G127100	0.294442	0.697294	0.422263	1.73989e-14
Glyma.19G043300	Glyma.01G235900	0.572233	3.44165	0.166267	3.97038e-11
Glyma.19G043400	Glyma.11G138800	0.0694667	0.167933	0.413657	0.0555852
Glyma.19G043500	Glyma.01G125900	0.0796619	1.11344	0.0715456	6.39339e-12
Glyma.19G043600	Glyma.12G212400	0.17525	0.244423	0.716995	0.559909
Glyma.19G044100	Glyma.18G034200	0.100806	0.515916	0.195392	0.000719983
Glyma.19G044700	Glyma.13G235200	0.866941	4.06871	0.213075	6.90356e-24
Glyma.19G044800	Glyma.10G090900	0.038576	0.0797378	0.483785	4.73236e-05
Glyma.19G045000	Glyma.01G053700	0.0992276	0.248632	0.399094	0.00718372
Glyma.19G045900	Glyma.13G045500	0.171588	0.234848	0.730633	0.136238
Glyma.19G046400	Glyma.02G101500	0.0910765	0.2606	0.349487	0.042015
Glyma.19G047300	Glyma.10G233900	0.069901	0.942151	0.074193	7.89057e-17
Glyma.19G047500	Glyma.13G045500	0.163129	0.320983	0.508218	0.0473412
Glyma.19G047600	Glyma.13G045500	0.190348	0.253409	0.75115	0.217846
Glyma.19G047900	Glyma.08G046800	0.411747	0.843477	0.488154	0.000471747
Glyma.19G048400	Glyma.11G220000	0.025912	0.184445	0.140486	0.0276528
Glyma.19G049400	Glyma.08G046800	0.391947	1.2115	0.323521	2.47206e-08
Glyma.19G050100	Glyma.04G178400	0.10385	4.20347	0.0247058	4.05679e-105
Glyma.19G051300	Glyma.02G175200	0.0932404	0.314807	0.296182	7.39227e-14
Glyma.19G051400	Glyma.U021900	0.173885	0.171042	1.01662	0.999999
Glyma.19G051700	Glyma.13G045500	0.237134	0.360238	0.658271	0.0643007
Glyma.19G052000	Glyma.19G047800	0.268107	0.565611	0.474013	0.0365315
Glyma.19G053000	Glyma.17G012600	0.411881	1.11077	0.370805	0.00577213
Glyma.19G053200	Glyma.15G081300	0.323813	1.42289	0.227575	5.39917e-26
Glyma.19G053600	Glyma.10G151300	0.388847	0.937506	0.414767	0.00435635
Glyma.19G054000	Glyma.20G192800	0.0631965	0.12973	0.487138	0.00596351
Glyma.19G054100	Glyma.05G076900	0.326231	0.90317	0.361207	0.000188409
Glyma.19G054300	Glyma.18G071800	0.151724	0.373046	0.406716	3.60653e-06
Glyma.19G055900	Glyma.16G069000	0.0174541	0.102039	0.171053	3.77836e-06
Glyma.19G056000	Glyma.11G108800	0.333687	1.68517	0.198014	3.19287e-08
Glyma.19G056100	Glyma.11G243500	0.203689	2.08763	0.0975694	1.67359e-58
Glyma.19G056200	Glyma.04G035800	0.177952	0.388056	0.458574	0.00174173
Glyma.19G056300	Glyma.16G069200	0.0144017	0.122934	0.11715	2.21473e-10
Glyma.19G056400	Glyma.16G069300	0.0443395	0.130175	0.340613	3.20276e-05
Glyma.19G056500	Glyma.11G243000	0.12681	4.18766	0.0302819	3.78915e-95
Glyma.19G056800	Glyma.16G069400	0.0996117	0.220323	0.452117	0.00148593
Glyma.19G057000	Glyma.16G176200	0.300013	1.65905	0.180835	6.05834e-06
Glyma.19G057100	Glyma.03G158200	0.0629685	0.0687561	0.915825	0.803847
Glyma.19G057200	Glyma.19G003300	0.0961668	0.445509	0.215858	3.82038e-15
Glyma.19G057300	Glyma.05G003000	0.345992	2.8481	0.121482	1.46863e-33
Glyma.19G057500	Glyma.01G235600	0.102758	0.992618	0.103522	1.92023e-37
Glyma.19G057600	Glyma.03G207500	0.0622201	0.3078	0.202145	0.000392211
Glyma.19G059400	Glyma.01G225200	0.21872	0.335337	0.652239	0.0951786
Glyma.19G059500	Glyma.06G080600	0.0948295	0.187765	0.505043	0.0454946
Glyma.19G059600	Glyma.18G046800	0.019159	0.0347327	0.551612	0.406633
Glyma.19G060000	Glyma.02G297200	0.130082	0.243779	0.533604	0.0913868
Glyma.19G060100	Glyma.07G247900	0.254489	0.518722	0.490608	0.0042941
Glyma.19G060700	Glyma.18G134200	0.783468	3.78142	0.207189	1.94317e-13
Glyma.19G060800	Glyma.10G222600	0.135215	0.759633	0.178001	1.86705e-11
Glyma.19G060900	Glyma.13G130000	0.0260521	0.146983	0.177246	2.69772e-06
Glyma.19G061000	Glyma.10G041100	0.111404	0.175452	0.634956	0.0803477
Glyma.19G061900	Glyma.15G009700	0.747567	3.75718	0.19897	1.369e-12
Glyma.19G062400	Glyma.14G198700	0.699146	4.19289	0.166745	2.45443e-39
Glyma.19G063800	Glyma.10G270600	0.115439	0.541117	0.213335	1.01307e-37
Glyma.19G063900	Glyma.07G046100	0.208419	1.39158	0.149771	2.22919e-09
Glyma.19G064000	Glyma.10G284500	0.174318	0.37952	0.459311	4.35424e-10
Glyma.19G064100	Glyma.01G107400	0.608171	3.64276	0.166953	1.84152e-15
Glyma.19G064500	Glyma.11G018600	0.974392	4.34059	0.224484	2.83891e-30
Glyma.19G064600	Glyma.10G228900	0.0617574	0.229589	0.268992	6.68092e-10
Glyma.19G064700	Glyma.08G295500	0.793865	3.64455	0.217822	4.97596e-08
Glyma.19G064800	Glyma.20G157300	0.487997	2.52786	0.193048	2.37681e-14
Glyma.19G065200	Glyma.08G040000	0.356717	0.856432	0.416516	0.0123322
Glyma.19G065500	Glyma.05G034200	0.0848591	0.227394	0.37318	0.00625674
Glyma.19G065600	Glyma.06G127400	0.0565267	0.497132	0.113706	1.2743e-163
Glyma.19G065700	Glyma.16G207600	0.301046	1.55875	0.193133	1.18703e-15
Glyma.19G066000	Glyma.12G091500	0.124386	0.281054	0.442571	0.0439518
Glyma.19G066200	Glyma.03G007700	0.269144	1.56201	0.172307	3.44825e-28
Glyma.19G066400	Glyma.20G206800	0.105486	0.237173	0.444765	0.09822
Glyma.19G066600	Glyma.01G217200	0.639203	0.798248	0.800757	0.26199
Glyma.19G066700	Glyma.19G117100	0.136907	0.955122	0.14334	3.60638e-48
Glyma.19G066800	Glyma.04G236500	0.132752	0.632632	0.209841	1.57636e-51
Glyma.19G067200	Glyma.20G101700	0.631624	3.99186	0.158228	1.34126e-39
Glyma.19G067400	Glyma.07G088500	0.628412	4.46796	0.140648	1.55716e-42
Glyma.19G067800	Glyma.19G123100	0.171335	1.06022	0.161604	1.65134e-12
Glyma.19G067900	Glyma.19G122800	0.171409	0.665575	0.257535	4.36944e-14
Glyma.19G068000	Glyma.20G059900	0.0329381	0.162836	0.202278	5.13117e-20
Glyma.19G068300	Glyma.03G004100	NA	0.716182	-4.65059e-15	NA
Glyma.19G068500	Glyma.04G144300	0.0596154	0.0699375	0.85241	0.647404
Glyma.19G068600	Glyma.16G071200	0.0488373	0.317939	0.153606	1.25246e-22
Glyma.19G068800	Glyma.10G284500	0.173408	0.384536	0.450955	1.01708e-11
Glyma.19G069200	Glyma.11G018000	0.401497	2.71094	0.148102	5.68494e-32
Glyma.19G069500	Glyma.08G249500	0.59358	4.2707	0.138989	3.75289e-34
Glyma.19G069800	Glyma.16G073500	0.0200106	0.0837912	0.238815	5.53515e-08
Glyma.19G069900	Glyma.03G071400	0.255344	0.988448	0.258329	1.92915e-05
Glyma.19G070000	Glyma.15G023300	0.356355	4.02381	0.0885614	1.78347e-43
Glyma.19G070200	Glyma.12G033400	0.113678	0.195424	0.581698	0.0759177
Glyma.19G070300	Glyma.08G007000	0.192002	0.7982	0.240544	5.84572e-16
Glyma.19G070500	Glyma.17G249400	0.335349	1.50108	0.223404	4.51492e-11
Glyma.19G070600	Glyma.10G271900	0.224168	2.05095	0.109299	3.54132e-63
Glyma.19G070900	Glyma.16G058100	0.168017	0.68336	0.245869	4.05439e-21
Glyma.19G071400	Glyma.18G014400	0.331094	0.944606	0.350511	0.00307029
Glyma.19G072200	Glyma.18G232800	0.126514	0.291136	0.434553	0.00916486
Glyma.19G072300	Glyma.06G186400	0.109658	0.249322	0.439823	0.0118638
Glyma.19G072700	Glyma.13G323600	0.0801948	0.651439	0.123104	2.74502e-17
Glyma.19G072800	Glyma.19G121700	0.0726942	0.546771	0.132952	3.16553e-20
Glyma.19G072900	Glyma.09G271100	0.517581	4.24768	0.12185	9.58452e-34
Glyma.19G073000	Glyma.15G095400	0.0554407	0.117738	0.470883	0.0883342
Glyma.19G073100	Glyma.15G154100	0.0706207	0.190449	0.370812	0.000827767
Glyma.19G073300	Glyma.20G118900	0.280766	1.71782	0.163444	7.45183e-13
Glyma.19G073500	Glyma.08G364500	0.0458073	0.015071	3.03943	0.371959
Glyma.19G073600	Glyma.03G217100	0.199039	3.97351	0.0500915	1.35514e-87
Glyma.19G073700	Glyma.05G069200	0.0276371	0.0722164	0.382698	0.0425634
Glyma.19G074000	Glyma.15G045000	0.32217	1.41642	0.227454	5.74666e-11
Glyma.19G074100	Glyma.02G061500	0.0509161	0.166367	0.306047	0.0467157
Glyma.19G074700	Glyma.16G145500	0.118703	0.195998	0.605633	0.17392
Glyma.19G076900	Glyma.05G038000	0.040398	0.135353	0.298464	0.0015253
Glyma.19G077800	Glyma.17G073800	0.115195	0.790007	0.145815	2.83663e-50
Glyma.19G079500	Glyma.10G222600	0.20865	1.34009	0.155699	8.99059e-15
Glyma.19G079900	Glyma.05G037100	0.41422	0.585074	0.707979	0.372494
Glyma.19G080100	Glyma.11G116400	0.0922637	0.0964905	0.956195	0.893212
Glyma.19G080200	Glyma.03G263000	0.608779	3.15401	0.193017	1.26232e-16
Glyma.19G080900	Glyma.16G065800	0.0258045	0.0542999	0.475221	0.216107
Glyma.19G081100	Glyma.03G185500	0.538772	3.9191	0.137473	1.08532e-05
Glyma.19G081300	Glyma.10G003000	0.217473	0.428535	0.507479	0.0134281
Glyma.19G081400	Glyma.01G038500	0.478421	4.44138	0.107719	5.23614e-63
Glyma.19G081600	Glyma.20G214000	0.66518	3.32199	0.200235	1.3492e-09
Glyma.19G082600	Glyma.05G074600	0.181982	1.52046	0.119688	2.22027e-34
Glyma.19G082700	Glyma.04G213100	0.0399981	0.0139235	2.87272	0.383231
Glyma.19G082800	Glyma.08G193700	0.619594	4.29076	0.144402	1.6939e-52
Glyma.19G082900	Glyma.19G077700	0.095177	0.528816	0.179981	5.66196e-32
Glyma.19G083200	Glyma.12G186500	0.34398	1.02378	0.33599	1.36823e-08
Glyma.19G083700	Glyma.19G214900	0.0550457	0.09799	0.561748	0.23407
Glyma.19G084000	Glyma.09G238800	0.133643	0.409009	0.326749	0.00107989
Glyma.19G084800	Glyma.19G193400	0.0727104	0.0479238	1.51721	0.502458
Glyma.19G085200	Glyma.20G230700	0.430646	0.818367	0.526225	5.63151e-05
Glyma.19G085700	Glyma.16G218900	0.0772005	0.107001	0.721497	0.393968
Glyma.19G085800	Glyma.07G203700	0.301754	1.71438	0.176014	9.80358e-12
Glyma.19G085900	Glyma.19G136900	0.104409	0.109557	0.95301	0.84243
Glyma.19G086300	Glyma.01G229600	0.184236	2.23557	0.0824113	2.3012e-32
Glyma.19G086900	Glyma.04G253100	0.15936	0.516265	0.308678	5.84171e-06
Glyma.19G087100	Glyma.03G021400	0.177122	0.966658	0.183231	1.45653e-05
Glyma.19G087400	Glyma.01G165600	0.335175	2.30684	0.145296	7.1486e-09
Glyma.19G087500	Glyma.08G121800	0.0657156	0.166335	0.39508	0.0926797
Glyma.19G087700	Glyma.07G204700	0.224729	0.904657	0.248414	1.47124e-08
Glyma.19G088100	Glyma.18G207500	0.128992	0.141404	0.912228	0.79541
Glyma.19G089400	Glyma.07G246300	0.202945	0.476051	0.426309	5.11255e-05
Glyma.19G089500	Glyma.06G161700	0.0461439	0.0461005	1.00094	0.999389
Glyma.19G090300	Glyma.10G090900	0.141382	1.97932	0.0714297	5.44396e-126
Glyma.19G092000	Glyma.08G004600	0.11204	0.275533	0.406632	0.0048113
Glyma.19G093200	Glyma.14G081900	0.331359	0.64301	0.515324	0.0190275
Glyma.19G093600	Glyma.03G114600	0.0562646	0.0669673	0.84018	0.820105
Glyma.19G093800	Glyma.06G059800	0.0917195	0.216634	0.423386	0.024472
Glyma.19G094200	Glyma.07G066600	0.622874	1.13136	0.550552	0.032338
Glyma.19G094300	Glyma.12G008700	0.126764	0.258334	0.490699	0.0415945
Glyma.19G095600	Glyma.01G202900	0.44077	3.49092	0.126262	9.14239e-15
Glyma.19G097100	Glyma.16G052500	0.0633655	0.411233	0.154087	1.2813e-08
Glyma.19G097600	Glyma.14G062400	0.106767	0.137142	0.778519	0.531624
Glyma.19G097900	Glyma.14G013400	0.00515009	0.0184028	0.279853	0.211958
Glyma.19G098000	Glyma.14G013700	0.0746679	0.0731444	1.02083	0.999999
Glyma.19G098200	Glyma.14G011600	0.251787	0.380032	0.662541	0.0200618
Glyma.19G098900	Glyma.19G244300	0.106832	0.120456	0.886893	0.690286
Glyma.19G100300	Glyma.20G059900	0.0263656	0.0936084	0.281658	4.30494e-11
Glyma.19G101200	Glyma.10G008700	0.0149955	0.0464959	0.322513	0.159472
Glyma.19G101400	Glyma.05G212900	0.460281	0.879751	0.523194	0.588695
Glyma.19G101800	Glyma.18G104500	0.52575	3.45498	0.152172	1.12511e-21
Glyma.19G102600	Glyma.20G072800	0.0200322	0.0300322	0.667026	0.20153
Glyma.19G102700	Glyma.16G060700	0.186183	0.321708	0.578732	0.0275826
Glyma.19G102900	Glyma.09G177500	0.170089	0.267371	0.636154	0.0755588
Glyma.19G103600	Glyma.16G047800	0.0789969	0.181663	0.434855	0.000203319
Glyma.19G103900	Glyma.U021900	0.337025	0.63411	0.531493	0.0237498
Glyma.19G104100	Glyma.19G003300	0.207635	0.310495	0.668723	0.18913
Glyma.19G104700	Glyma.18G044400	0.0859153	0.122543	0.701103	0.570116
Glyma.19G104800	Glyma.02G213700	0.184897	0.355978	0.519406	0.211812
Glyma.19G105000	Glyma.05G062800	0.0997243	0.167154	0.596602	0.0200292
Glyma.19G105200	Glyma.19G230000	0.120313	0.221495	0.543188	0.0568552
Glyma.19G105300	Glyma.18G155000	0.192629	0.276422	0.696867	0.110528
Glyma.19G105800	Glyma.05G067400	0.289761	0.754682	0.383951	0.00844168
Glyma.19G107200	Glyma.13G298400	0.125579	0.156504	0.802404	0.445375
Glyma.19G107400	Glyma.02G068500	0.0444594	0.461284	0.0963819	1.95433e-31
Glyma.19G107900	Glyma.14G142800	0.0447539	0.1291	0.34666	1.19729e-06
Glyma.19G109300	Glyma.02G030700	0.330318	0.658205	0.501847	5.39069e-06
Glyma.19G109800	Glyma.17G087000	0.250523	0.590564	0.42421	0.000220895
Glyma.19G111300	Glyma.09G277000	0.0140762	0.0401174	0.350874	0.0112029
Glyma.19G111600	Glyma.15G256900	0.649806	4.71041	0.137951	1.06706e-61
Glyma.19G111700	Glyma.18G211800	0.0671469	0.164588	0.407969	3.50575e-06
Glyma.19G111800	Glyma.09G283300	NA	0.206732	1.07407e-14	NA
Glyma.19G111900	Glyma.09G278200	0.059614	0.0620821	0.960244	0.885802
Glyma.19G113300	Glyma.01G021300	0.572336	4.14639	0.138032	5.15868e-36
Glyma.19G113900	Glyma.04G024900	0.161017	0.272865	0.590099	0.143209
Glyma.19G115100	Glyma.17G187400	0.24433	0.740452	0.329975	2.38657e-20
Glyma.19G118300	Glyma.09G049900	0.0314736	0.0610574	0.515476	0.382133
Glyma.19G121200	Glyma.20G053500	0.613797	3.93038	0.156167	3.41022e-17
Glyma.19G121800	Glyma.08G231900	0.0166773	0.0866115	0.192553	0.0480708
Glyma.19G122500	Glyma.10G035100	0.503536	2.16669	0.232399	1.39845e-12
Glyma.19G124200	Glyma.19G228100	0.905896	4.3945	0.206143	1.04991e-49
Glyma.19G124300	Glyma.19G078600	0.0558426	0.0611636	0.913004	0.71587
Glyma.19G129200	Glyma.07G210600	0.142908	4.20622	0.0339754	5.87216e-115
Glyma.19G131300	Glyma.01G220100	0.0616061	0.249726	0.246695	4.18066e-07
Glyma.19G137100	Glyma.19G135900	0.0556369	0.0732097	0.759966	0.430551
Glyma.19G137900	Glyma.19G139400	0.307882	0.7164	0.429763	9.02044e-10
Glyma.19G138300	Glyma.19G139400	0.0905165	1.24051	0.0729674	5.07177e-06
Glyma.19G138400	Glyma.12G205700	0.0679211	0.262026	0.259215	2.85993e-10
Glyma.19G138500	Glyma.12G205800	0.0211064	0.0396659	0.532105	0.422866
Glyma.19G140300	Glyma.03G137400	0.214903	0.44398	0.484038	0.00559138
Glyma.19G141500	Glyma.02G026800	0.215528	0.69015	0.312292	1.21487e-06
Glyma.19G141800	Glyma.20G112100	0.54671	4.4312	0.123377	2.93842e-48
Glyma.19G142300	Glyma.03G139100	0.0537189	0.24505	0.219216	6.49385e-06
Glyma.19G143500	Glyma.10G210000	0.138196	0.411347	0.33596	0.000665754
Glyma.19G144700	Glyma.19G146800	0.093492	0.28792	0.324715	7.19753e-12
Glyma.19G144800	Glyma.11G063900	0.159379	0.605205	0.263346	1.16209e-16
Glyma.19G145700	Glyma.19G187800	0.430333	4.20218	0.102407	1.0945e-36
Glyma.19G147600	Glyma.19G211500	0.177643	0.200105	0.887746	0.734816
Glyma.19G150200	Glyma.09G273800	0.0749202	0.348469	0.214998	0.000348181
Glyma.19G163100	Glyma.20G147200	0.494336	1.39112	0.355352	0.00176853
Glyma.19G164100	Glyma.13G123100	0.229236	1.41634	0.161851	2.18168e-18
Glyma.19G169700	Glyma.19G171300	0.23633	0.676365	0.349411	0.00172157
Glyma.19G169800	Glyma.19G155700	0.386491	0.695553	0.55566	0.0702802
Glyma.19G174100	Glyma.03G173200	0.314825	0.45053	0.698788	0.325282
Glyma.19G178300	Glyma.13G338400	0.323116	1.64477	0.196451	3.98917e-06
Glyma.19G183300	Glyma.05G053200	0.143934	0.553205	0.260182	0.000197088
Glyma.19G184000	Glyma.13G136400	0.188172	0.462047	0.407257	0.00463327
Glyma.19G188500	Glyma.20G219800	0.483951	4.1984	0.11527	1.99679e-56
Glyma.19G189800	Glyma.13G211500	0.338229	0.829637	0.407683	0.0041493
Glyma.19G189900	Glyma.05G141900	0.148633	0.433962	0.342503	0.00179777
Glyma.19G191200	Glyma.01G032500	0.613005	4.4463	0.137869	7.27644e-76
Glyma.19G199200	Glyma.19G200300	0.0249648	NA	NA	0.0199577
Glyma.19G203000	Glyma.03G214100	0.499138	4.00281	0.124697	1.23688e-31
Glyma.19G206400	Glyma.15G115200	0.477348	0.718977	0.663927	0.0393596
Glyma.19G206500	Glyma.09G010900	0.00730069	0.015577	0.468683	0.468286
Glyma.19G217700	Glyma.05G040300	0.443523	4.69199	0.0945278	7.26106e-68
Glyma.19G218400	Glyma.09G056800	0.830923	3.81778	0.217646	4.97761e-14
Glyma.19G225100	Glyma.01G206000	0.105701	0.0902797	1.17082	0.721854
Glyma.19G225300	Glyma.02G009000	0.142883	0.364657	0.391829	0.017128
Glyma.19G227200	Glyma.03G230700	0.319342	0.153626	2.07871	8.25067e-07
Glyma.19G230300	Glyma.11G223200	0.598888	3.61316	0.165752	0
Glyma.19G230400	Glyma.08G350000	0.466355	3.44281	0.135458	1.55086e-28
Glyma.19G234200	Glyma.13G063400	0.813427	4.25433	0.1912	1.88448e-17
Glyma.19G238200	Glyma.02G150200	0.371725	2.47901	0.149949	1.0129e-18
Glyma.19G240800	Glyma.02G119600	0.0167913	0.102723	0.163461	1.59678e-11
Glyma.19G244000	Glyma.15G034600	0.0664641	0.0762266	0.871928	0.700382
Glyma.19G244400	Glyma.02G143600	0.238684	1.96179	0.121666	5.48788e-51
Glyma.19G250200	Glyma.20G221200	0.122706	0.91654	0.133879	5.9146e-26
Glyma.19G252200	Glyma.03G027900	0.976902	4.12071	0.237071	2.53102e-14
Glyma.19G254900	Glyma.09G025300	0.390977	1.71795	0.227583	1.59371e-27
Glyma.19G255400	Glyma.03G246700	0.138966	0.15443	0.899861	0.716147
Glyma.19G263500	Glyma.12G167300	0.260531	4.75012	0.0548473	6.50523e-177
Glyma.19G263700	Glyma.13G331500	0.322873	4.46147	0.0723691	4.97809e-76
Glyma.19G263800	Glyma.02G000300	0.159868	0.361336	0.442436	0.00285913
Glyma.19G264000	Glyma.08G313700	0.254373	0.47594	0.534463	0.0279146
Glyma.19G264200	Glyma.09G032100	0.0419345	0.138349	0.303107	3.07115e-06
Glyma.20G000100	Glyma.14G223700	0.455271	0.812232	0.560518	0.0590358
Glyma.20G000300	Glyma.09G286000	0.0404864	0.0701597	0.577061	0.0657501
Glyma.20G000500	Glyma.13G081500	0.422682	2.89656	0.145925	2.24742e-36
Glyma.20G000600	Glyma.17G005600	0.291482	3.47639	0.0838461	6.30094e-29
Glyma.20G002000	Glyma.07G069600	0.100112	0.442901	0.226036	5.04374e-27
Glyma.20G002300	Glyma.09G207400	0.252433	1.88337	0.134033	2.50126e-28
Glyma.20G003000	Glyma.07G055200	0.113029	0.362127	0.312125	0.000378284
Glyma.20G004900	Glyma.19G168800	0.487303	4.22121	0.115442	1.6588e-61
Glyma.20G005900	Glyma.20G109400	0.120737	1.32892	0.0908536	6.60701e-38
Glyma.20G007500	Glyma.08G294400	0.699349	3.94608	0.177226	1.68229e-28
Glyma.20G007700	Glyma.16G141500	0.625047	1.65151	0.378469	9.91078e-10
Glyma.20G008100	Glyma.12G093000	0.628248	3.27775	0.19167	5.21962e-09
Glyma.20G008200	Glyma.09G279100	0.305121	0.747462	0.40821	2.22987e-07
Glyma.20G012000	Glyma.02G266200	0.299977	3.94216	0.0760945	1.34905e-41
Glyma.20G012500	Glyma.20G158300	0.546296	1.88022	0.290549	1.87198e-12
Glyma.20G012800	Glyma.09G198300	0.0137812	0.0366155	0.376375	0.304222
Glyma.20G013100	Glyma.06G121300	0.112039	0.289888	0.386489	0.0183904
Glyma.20G014700	Glyma.05G142100	0.588775	1.78542	0.329768	7.03324e-08
Glyma.20G015500	Glyma.11G154200	0.0652394	0.192139	0.339543	0.00744511
Glyma.20G015700	Glyma.15G149800	0.116298	0.286444	0.406007	0.00173613
Glyma.20G015800	Glyma.20G206800	0.220193	0.792797	0.277742	0.000416407
Glyma.20G015900	Glyma.04G054400	0.0221618	0.318918	0.0694908	1.06607e-12
Glyma.20G016000	Glyma.06G054800	0.0882592	0.220587	0.400111	0.00040061
Glyma.20G016200	Glyma.20G010100	0.710085	4.05777	0.174994	1.20728e-17
Glyma.20G016600	Glyma.06G055100	0.0680811	0.150176	0.453343	0.00726027
Glyma.20G016900	Glyma.11G154200	0.124693	0.16695	0.74689	0.419894
Glyma.20G017300	Glyma.01G007700	0.0741289	2.66773	0.0277873	2.8389e-41
Glyma.20G018700	Glyma.11G110100	0.237062	0.726803	0.326172	0.000807309
Glyma.20G020200	Glyma.01G032400	0.47862	2.32037	0.206269	4.82059e-71
Glyma.20G020300	Glyma.07G222400	0.0197523	0.143986	0.137183	1.88855e-09
Glyma.20G020500	Glyma.19G022700	0.160687	0.368553	0.435994	0.000577827
Glyma.20G020600	Glyma.07G221900	0.352332	0.365941	0.96281	1
Glyma.20G020700	Glyma.04G094000	0.394937	1.09012	0.362289	0.000444955
Glyma.20G021800	Glyma.13G110400	0.685125	3.90884	0.175276	6.66261e-14
Glyma.20G022300	Glyma.04G013000	0.514116	2.83409	0.181404	1.18439e-23
Glyma.20G022700	Glyma.09G025600	0.101544	0.423914	0.23954	0.00125806
Glyma.20G023300	Glyma.03G194700	0.0184062	0.102578	0.179437	0.0205625
Glyma.20G023900	Glyma.04G104100	0.378577	3.85022	0.0983262	2.09767e-37
Glyma.20G024200	Glyma.13G328800	0.426529	1.14209	0.373464	9.19199e-05
Glyma.20G024300	Glyma.09G208400	0.0224292	0.350981	0.0639042	1.80557e-07
Glyma.20G025300	Glyma.12G185800	0.107066	0.333062	0.32146	0.000484568
Glyma.20G026100	Glyma.18G029800	0.246825	0.305635	0.80758	0.324163
Glyma.20G026200	Glyma.11G108800	0.134788	0.274397	0.491216	0.0576305
Glyma.20G026900	Glyma.02G147400	0.07764	0.0556732	1.39457	0.537849
Glyma.20G027300	Glyma.08G206300	0.240754	0.84874	0.28366	7.91248e-07
Glyma.20G027800	Glyma.11G070500	0.261109	0.303453	0.860458	0.56867
Glyma.20G027900	Glyma.01G152700	0.698697	3.94557	0.177084	3.62738e-18
Glyma.20G028200	Glyma.08G141100	0.0962824	0.104469	0.921633	0.714458
Glyma.20G028500	Glyma.06G128600	0.166696	0.652578	0.255442	4.43104e-08
Glyma.20G029400	Glyma.19G092900	0.0610016	0.813203	0.0750139	2.6696e-08
Glyma.20G029600	Glyma.08G005900	0.352751	1.926	0.183152	3.36984e-12
