Duplicate 1	Duplicate 2	Ka	Ks	Ka/Ks	P-Value
Glyma.16G133500	Glyma.16G133600	0.444203	4.31848	0.102861	2.37771e-60
Glyma.16G134400	Glyma.16G134500	0.0215798	0.0347514	0.620976	0.331358
Glyma.16G134500	Glyma.16G134600	0.0125508	0.0361554	0.347134	0.0275509
Glyma.16G134600	Glyma.16G134700	0.0128837	0.0548813	0.234756	0.000582678
Glyma.16G135900	Glyma.16G136000	0.153841	0.310153	0.496016	0.000112036
Glyma.16G138800	Glyma.16G138900	0.177419	1.39311	0.127355	3.46138e-21
Glyma.16G145500	Glyma.16G145600	0.123305	0.431893	0.2855	9.75022e-20
Glyma.16G148400	Glyma.16G148500	0.0369544	0.753893	0.0490181	2.16492e-09
Glyma.16G149200	Glyma.16G149300	0.455023	4.48335	0.101492	1.22552e-09
Glyma.16G149300	Glyma.16G149400	0.203579	0.351324	0.579461	0.0750648
Glyma.16G155000	Glyma.16G155100	0.00475295	0.0278341	0.17076	0.0114411
Glyma.16G156100	Glyma.16G156200	0.0523642	0.0842164	0.621782	0.00848481
Glyma.16G156800	Glyma.16G156900	0.156993	0.923539	0.169991	7.56691e-46
Glyma.16G156900	Glyma.16G157000	0.00282716	0.0145901	0.193773	0.0180874
Glyma.16G157000	Glyma.16G157100	0.166872	1.44789	0.115252	4.3952e-63
Glyma.16G157400	Glyma.16G157500	0.399217	3.56002	0.112139	9.27779e-20
Glyma.16G159100	Glyma.16G159200	0.0778277	0.171427	0.453999	0.00338011
Glyma.16G159500	Glyma.16G159600	0.174353	0.254836	0.684175	0.00404261
Glyma.16G159700	Glyma.16G159800	0.157442	0.230157	0.684064	0.0835902
Glyma.16G161000	Glyma.16G161100	0.0862127	0.0750983	1.148	0.507413
Glyma.16G161100	Glyma.16G161200	0.0673963	0.0702999	0.958697	1
Glyma.16G161200	Glyma.16G161300	0.0945465	0.0950718	0.994475	1
Glyma.16G161900	Glyma.16G162000	0.147038	0.214939	0.684093	0.0600991
Glyma.16G162000	Glyma.16G162100	0.137752	0.262514	0.524742	0.00397166
Glyma.16G162300	Glyma.16G162400	0.087342	0.300714	0.290448	7.53378e-12
Glyma.16G162400	Glyma.16G162500	0.0115417	0.0501827	0.229994	0.000279049
Glyma.16G162700	Glyma.16G162800	0.0342349	0.0232278	1.47388	0.244206
Glyma.16G164200	Glyma.16G164300	0.199443	0.771974	0.258354	2.86388e-17
Glyma.16G164300	Glyma.16G164400	0.469842	1.66064	0.282928	2.46325e-20
Glyma.16G169000	Glyma.16G169100	0.103672	0.151625	0.683736	0.131187
Glyma.16G169100	Glyma.16G169200	0.0806904	0.101414	0.795657	0.128384
Glyma.16G169200	Glyma.16G169300	0.0813217	0.0672986	1.20837	0.285128
Glyma.16G169300	Glyma.16G169400	0.142962	0.232341	0.615313	1.76905e-05
Glyma.16G169400	Glyma.16G169500	0.0961328	0.119095	0.807196	0.16229
Glyma.16G170800	Glyma.16G170900	0.174321	0.366427	0.475731	7.00534e-11
Glyma.16G171100	Glyma.16G171200	0.0348955	0.0576937	0.604841	0.0153496
Glyma.16G172400	Glyma.16G172500	0.128465	0.468601	0.274146	1.5721e-48
Glyma.16G172500	Glyma.16G172600	0.0663033	0.239714	0.276593	2.47581e-32
Glyma.16G173500	Glyma.16G173600	0.0988471	0.206276	0.479199	3.92673e-06
Glyma.16G174700	Glyma.16G174800	0.0391827	0.0531235	0.737578	0.129319
Glyma.16G175000	Glyma.16G175100	0.0374383	0.0316844	1.1816	0.408857
Glyma.16G175200	Glyma.16G175300	0.0578289	0.271623	0.212901	1.7727e-15
Glyma.16G175300	Glyma.16G175400	0.0408066	0.184873	0.220728	2.20478e-12
Glyma.16G175400	Glyma.16G175500	0.256655	1.05799	0.242587	1.55981e-19
Glyma.16G175500	Glyma.16G175600	0.117688	0.326527	0.360422	2.80461e-10
Glyma.16G176800	Glyma.16G176900	0.0415471	0.0436012	0.952889	0.828839
Glyma.16G178000	Glyma.16G178100	0.0636771	0.116281	0.547615	0.179753
Glyma.16G178100	Glyma.16G178200	0.121984	0.302753	0.402914	0.00827129
Glyma.16G178400	Glyma.16G178500	0.163269	0.308129	0.52987	0.07974
Glyma.16G180000	Glyma.16G180100	0.282413	0.71886	0.392862	1.68029e-06
Glyma.16G180100	Glyma.16G180200	0.38129	0.707491	0.538932	0.00106526
Glyma.16G180300	Glyma.16G180400	0.258301	0.768789	0.335984	6.83669e-09
Glyma.16G180700	Glyma.16G180800	0.162899	0.600013	0.271493	8.03048e-20
Glyma.16G180800	Glyma.16G180900	0.0768135	0.232049	0.331022	1.62243e-10
Glyma.16G181200	Glyma.16G181300	0.113101	0.651555	0.173586	3.97043e-19
Glyma.16G185300	Glyma.16G185400	0.0072738	0.010136	0.71762	0.342472
Glyma.16G188900	Glyma.16G189000	0.0797003	0.235254	0.338784	5.22495e-10
Glyma.16G190300	Glyma.16G190400	0.0980727	0.0937967	1.04559	0.900746
Glyma.16G195000	Glyma.16G195100	0.0658414	0.144525	0.45557	0.000146542
Glyma.16G195500	Glyma.16G195600	0.146351	0.279277	0.524036	3.33519e-05
Glyma.16G198200	Glyma.16G198300	0.0506658	0.223951	0.226236	8.41094e-24
Glyma.16G198500	Glyma.16G198600	0.0546919	0.238228	0.229577	7.10993e-08
Glyma.16G199600	Glyma.16G199700	0.152504	0.34484	0.442245	0.0296663
Glyma.16G201300	Glyma.16G201400	0.537191	2.12859	0.25237	1.64105e-11
Glyma.16G202100	Glyma.16G202200	0.108378	0.0659296	1.64384	0.0356059
Glyma.16G202800	Glyma.16G202900	0.0815483	0.0566352	1.43989	0.254078
Glyma.16G202900	Glyma.16G203000	0.0712091	0.0511302	1.3927	0.302467
Glyma.16G204000	Glyma.16G204100	0.0381243	0.110999	0.343465	0.00122026
Glyma.16G207300	Glyma.16G207400	0.00375664	0.221793	0.0169376	1.39013e-17
Glyma.16G207700	Glyma.16G207800	0.184194	3.07718	0.0598581	6.76229e-26
Glyma.16G208100	Glyma.16G208200	0.117468	0.530159	0.221572	2.93587e-15
Glyma.16G208200	Glyma.16G208300	0.236157	1.68216	0.140389	1.2889e-36
Glyma.16G208500	Glyma.16G208600	0.0391069	0.181911	0.214978	2.29931e-06
Glyma.16G211700	Glyma.16G211800	0.0656473	0.207537	0.316316	2.08431e-05
Glyma.16G212400	Glyma.16G212500	0.431037	2.62398	0.164269	1.36565e-17
Glyma.16G213700	Glyma.16G213800	0.0904511	0.12678	0.713447	0.020823
Glyma.16G213800	Glyma.16G213900	0.127911	0.228874	0.558869	1.08632e-06
Glyma.16G214000	Glyma.16G214100	0.0527187	0.0971228	0.542804	0.000621647
Glyma.16G214100	Glyma.16G214200	0.238649	0.626237	0.381085	3.45623e-14
Glyma.16G214200	Glyma.16G214300	0.0768781	0.0830185	0.926035	0.682696
Glyma.16G214900	Glyma.16G215000	0.0980611	0.125394	0.782025	0.122643
Glyma.16G215100	Glyma.16G215200	0.0926032	0.196986	0.470101	0.142649
Glyma.16G216700	Glyma.16G216800	0.119676	0.187086	0.639684	0.0590983
Glyma.16G216800	Glyma.16G216900	0.127441	0.122126	1.04352	0.807526
Glyma.16G216900	Glyma.16G217000	0.0751704	0.097094	0.774202	0.314743
Glyma.16G217000	Glyma.16G217100	0.131246	0.218162	0.6016	0.011608
Glyma.16G218000	Glyma.16G218100	0.150178	0.579699	0.259061	4.73281e-28
Glyma.16G218100	Glyma.16G218200	0.125432	0.481333	0.260593	1.10143e-25
Glyma.16G219400	Glyma.16G219500	0.222847	1.06929	0.208406	5.03796e-20
Glyma.16G219500	Glyma.16G219600	0.300371	1.2085	0.248549	3.69417e-17
Glyma.17G003200	Glyma.17G003300	0.173342	0.679224	0.255205	2.81493e-10
Glyma.17G004900	Glyma.17G005000	0.5857	1.33841	0.43761	2.41197e-07
Glyma.17G011700	Glyma.17G011800	0.0485324	0.208214	0.233088	6.95385e-12
Glyma.17G014100	Glyma.17G014200	0.112082	0.247529	0.452804	0.0224166
Glyma.17G014400	Glyma.17G014500	0.116874	0.245536	0.475995	0.094496
Glyma.17G014500	Glyma.17G014600	0.101084	0.263083	0.384229	0.00575534
Glyma.17G018000	Glyma.17G018100	0.0666692	0.35635	0.187089	1.42816e-08
Glyma.17G018100	Glyma.17G018200	0.156771	0.49023	0.31979	2.65616e-08
Glyma.17G019400	Glyma.17G019500	0.202425	1.08106	0.187247	6.87721e-31
Glyma.17G019500	Glyma.17G019600	0.215015	1.15912	0.185499	8.46957e-31
Glyma.17G027600	Glyma.17G027700	0.0489984	0.156293	0.313503	2.04529e-11
Glyma.17G030200	Glyma.17G030300	0.00580306	0.0244078	0.237755	0.122372
Glyma.17G030300	Glyma.17G030400	0.0777768	0.179647	0.432944	0.00922886
Glyma.17G034200	Glyma.17G034300	0.222856	0.415297	0.536619	0.00173794
Glyma.17G034300	Glyma.17G034400	0.365281	1.92345	0.189909	3.88473e-22
Glyma.17G036300	Glyma.17G036400	0.321926	1.22451	0.262902	9.0781e-10
Glyma.17G036900	Glyma.17G037000	0.0870689	0.160034	0.544064	0.0139444
Glyma.17G039000	Glyma.17G039100	0.00416647	0.108978	0.0382323	6.51169e-13
Glyma.17G039200	Glyma.17G039300	0.240906	1.97168	0.122183	2.99846e-179
Glyma.17G041300	Glyma.17G041400	0.110042	0.331919	0.331531	2.01148e-30
Glyma.17G049900	Glyma.17G050000	0.0984829	0.326103	0.301999	2.85559e-11
Glyma.17G050600	Glyma.17G050700	0.396393	3.16303	0.125321	3.33399e-13
Glyma.17G052900	Glyma.17G053000	0.0408941	0.154931	0.26395	3.96313e-07
Glyma.17G054200	Glyma.17G054300	0.289619	0.677511	0.427476	0.00315461
Glyma.17G054500	Glyma.17G054600	0.322215	1.58338	0.203498	1.93167e-42
Glyma.17G060000	Glyma.17G060100	0.130242	0.350955	0.371108	3.57482e-07
Glyma.17G061000	Glyma.17G061100	0.140991	0.425588	0.331285	5.65862e-12
Glyma.17G064400	Glyma.17G064500	0.0529466	0.295562	0.179139	1.4919e-21
Glyma.17G064500	Glyma.17G064600	0.198469	4.75745	0.0417175	5.67031e-68
Glyma.17G065000	Glyma.17G065100	0.105912	1.86753	0.0567122	1.04362e-56
Glyma.17G065100	Glyma.17G065200	0.105912	1.86753	0.0567122	1.04362e-56
Glyma.17G065200	Glyma.17G065300	0.115351	1.50734	0.0765262	1.80235e-39
Glyma.17G066000	Glyma.17G066100	0.47071	3.27194	0.143863	5.48427e-12
Glyma.17G067200	Glyma.17G067300	0.257987	0.207557	1.24297	0.31193
Glyma.17G072800	Glyma.17G072900	0.101403	0.152368	0.665519	0.097512
Glyma.17G072900	Glyma.17G073000	0.0722189	0.131054	0.551061	0.0178905
Glyma.17G077600	Glyma.17G077700	0.242638	1.98906	0.121986	1.38393e-17
Glyma.17G091800	Glyma.17G091900	0.213152	0.376273	0.566481	0.00340362
Glyma.17G096200	Glyma.17G096300	0.164464	1.08507	0.15157	3.11232e-48
Glyma.17G097700	Glyma.17G097800	0.07554	0.250733	0.301276	2.76363e-06
Glyma.17G103800	Glyma.17G103900	0.138329	0.257521	0.537158	0.0146852
Glyma.17G104600	Glyma.17G104700	0.665184	2.5967	0.256165	5.92049e-05
Glyma.17G110100	Glyma.17G110200	0.210252	1.87165	0.112335	5.41061e-61
Glyma.17G110200	Glyma.17G110300	0.119809	2.11531	0.0566392	2.84572e-45
Glyma.17G112900	Glyma.17G113000	0.563401	3.7141	0.151693	1.43174e-20
Glyma.17G113000	Glyma.17G113100	0.357894	1.7488	0.204651	6.23274e-15
Glyma.17G116800	Glyma.17G116900	0.0849888	0.23191	0.366473	0.0022171
Glyma.17G117100	Glyma.17G117200	0.0471172	0.154947	0.304086	0.00548481
Glyma.17G124200	Glyma.17G124300	0.194562	0.267771	0.726599	0.0271704
Glyma.17G125200	Glyma.17G125300	0.285266	1.30274	0.218973	1.6385e-11
Glyma.17G125300	Glyma.17G125400	0.141501	0.668455	0.211684	2.49527e-27
Glyma.17G128000	Glyma.17G128100	0.0477895	0.217612	0.219609	4.99342e-17
Glyma.17G132800	Glyma.17G132900	0.0854357	0.290042	0.294563	1.47632e-06
Glyma.17G133400	Glyma.17G133500	0.0418931	0.0983824	0.425819	2.31792e-05
Glyma.17G134100	Glyma.17G134200	0.0884013	0.373557	0.236647	1.50519e-20
Glyma.17G136400	Glyma.17G136500	0.0751906	0.162329	0.4632	4.77039e-05
Glyma.17G139800	Glyma.17G139900	0.0654106	0.332531	0.196705	8.42823e-07
Glyma.17G140200	Glyma.17G140300	0.0296158	0.229621	0.128977	3.19211e-07
Glyma.17G140300	Glyma.17G140400	0.0309541	0.185483	0.166884	6.79412e-06
Glyma.17G147400	Glyma.17G147500	0.181859	0.304764	0.596719	0.010352
Glyma.17G147500	Glyma.17G147600	0.263793	0.456936	0.577308	0.00620142
Glyma.17G151400	Glyma.17G151500	0.739354	1.98677	0.37214	0.00408962
Glyma.17G152300	Glyma.17G152400	0.266646	0.632981	0.421254	4.96781e-07
Glyma.17G154200	Glyma.17G154300	0.145601	0.404635	0.359833	9.66891e-13
Glyma.17G158400	Glyma.17G158500	0.0651345	0.158509	0.410921	0.00102175
Glyma.17G161500	Glyma.17G161600	0.0527333	0.176013	0.299599	1.57629e-11
Glyma.17G164400	Glyma.17G164500	0.163818	1.6015	0.10229	4.66876e-42
Glyma.17G172100	Glyma.17G172200	0.0160206	0.0336114	0.476641	0.111446
Glyma.17G173500	Glyma.17G173600	0.102081	0.327619	0.311584	3.14063e-10
Glyma.17G177200	Glyma.17G177300	0.0724408	0.200415	0.361454	0.00867583
Glyma.17G179400	Glyma.17G179500	0.0942753	0.133045	0.708597	0.0311512
Glyma.17G180400	Glyma.17G180500	0.257401	4.42764	0.0581351	5.59388e-79
Glyma.17G184100	Glyma.17G184200	0.0642235	0.133178	0.482239	0.00829612
Glyma.17G213800	Glyma.17G213900	0.0202136	0.018187	1.11143	0.974705
Glyma.17G214200	Glyma.17G214300	0.0472064	0.099386	0.47498	0.0105339
Glyma.17G214700	Glyma.17G214800	0.0602921	0.125609	0.479999	0.00108292
Glyma.17G224900	Glyma.17G225000	0.0528705	0.330609	0.159919	5.30919e-08
Glyma.17G227800	Glyma.17G227900	0.125052	0.288362	0.433664	2.62649e-08
Glyma.17G232600	Glyma.17G232700	0.0400802	0.168253	0.238214	8.70624e-14
Glyma.17G237200	Glyma.17G237300	0.388656	0.911861	0.426223	0.000403315
Glyma.17G242600	Glyma.17G242700	0.00779943	NA	NA	NA
Glyma.17G243900	Glyma.17G244000	0.0340815	0.20462	0.16656	7.30754e-14
Glyma.17G244100	Glyma.17G244200	0.113947	0.335778	0.339352	2.45054e-09
Glyma.17G245500	Glyma.17G245600	0.143301	0.60511	0.236818	2.38659e-39
Glyma.17G248600	Glyma.17G248700	0.0500024	0.138378	0.361347	6.97562e-05
Glyma.17G252200	Glyma.17G252300	0.219916	0.881523	0.249472	9.59157e-07
Glyma.17G258100	Glyma.17G258200	0.333588	3.21256	0.103839	3.5742e-14
Glyma.17G259500	Glyma.17G259600	0.237553	0.638139	0.37226	4.95544e-10
Glyma.17G259600	Glyma.17G259700	0.231248	0.680203	0.339969	5.46431e-12
Glyma.17G259700	Glyma.17G259800	0.25339	0.875018	0.289582	2.80006e-17
Glyma.17G260900	Glyma.17G261000	0.227286	1.4585	0.155836	2.75953e-37
Glyma.18G011500	Glyma.18G011600	0.440908	2.85034	0.154686	9.36257e-28
Glyma.18G014500	Glyma.18G014600	0.231344	0.365191	0.633489	0.0300268
Glyma.18G015200	Glyma.18G015300	NA	0.619223	1.79293e-15	NA
Glyma.18G018900	Glyma.18G019000	0.318725	3.34025	0.0954195	1.21271e-51
Glyma.18G023700	Glyma.18G023800	0.407069	1.20686	0.337297	7.92568e-26
Glyma.18G026700	Glyma.18G026800	0.401284	0.89163	0.450057	8.09809e-10
Glyma.18G027200	Glyma.18G027300	0.269803	1.04973	0.257022	4.26668e-25
Glyma.18G028800	Glyma.18G028900	0.0271574	0.134608	0.201752	3.43703e-12
Glyma.18G029100	Glyma.18G029200	0.0995994	0.259734	0.383467	2.84667e-05
Glyma.18G032300	Glyma.18G032400	0.0333986	0.037487	0.890937	0.960739
Glyma.18G032600	Glyma.18G032700	NA	NA	NA	NA
Glyma.18G032700	Glyma.18G032800	0.041369	0.0606745	0.681819	0.567965
Glyma.18G032800	Glyma.18G032900	0.00405779	NA	NA	NA
Glyma.18G033700	Glyma.18G033800	0.0499011	0.169778	0.293919	1.13489e-09
Glyma.18G033800	Glyma.18G033900	0.148509	0.462785	0.320903	3.23488e-16
Glyma.18G033900	Glyma.18G034000	0.112284	0.258664	0.434093	5.58922e-08
Glyma.18G035100	Glyma.18G035200	0.102952	0.339396	0.303339	1.0351e-07
Glyma.18G035700	Glyma.18G035800	0.124229	0.676946	0.183514	2.94507e-92
Glyma.18G038200	Glyma.18G038300	0.630694	3.98165	0.1584	5.50599e-25
Glyma.18G041500	Glyma.18G041600	0.0627429	0.227698	0.275554	0.000469949
Glyma.18G044500	Glyma.18G044600	0.0368113	0.320197	0.114964	9.41827e-62
Glyma.18G045900	Glyma.18G046000	0.12543	0.22845	0.549049	0.00125626
Glyma.18G047100	Glyma.18G047200	0.521995	1.56957	0.332573	0.00319407
Glyma.18G049000	Glyma.18G049100	0.170705	1.00631	0.169634	1.34282e-10
Glyma.18G049700	Glyma.18G049800	0.197189	0.407508	0.483889	0.112361
Glyma.18G050400	Glyma.18G050500	0.105816	0.158046	0.669527	0.429669
Glyma.18G052800	Glyma.18G052900	0.195493	0.338813	0.576994	0.0298141
Glyma.18G053200	Glyma.18G053300	0.17834	0.27039	0.659564	0.0857622
Glyma.18G053300	Glyma.18G053400	0.210239	0.363161	0.578913	0.0150959
Glyma.18G055400	Glyma.18G055500	0.113776	1.35366	0.084051	7.95921e-39
Glyma.18G056800	Glyma.18G056900	0.630039	6.74841	0.093361	5.35077e-42
Glyma.18G064300	Glyma.18G064400	0.0368321	0.255117	0.144373	2.78019e-05
Glyma.18G064500	Glyma.18G064600	0.304444	0.609137	0.499796	0.0121418
Glyma.18G065300	Glyma.18G065400	0.569748	0.241119	2.36294	0.00252571
Glyma.18G068200	Glyma.18G068300	0.300178	0.595447	0.504122	0.0108918
Glyma.18G068800	Glyma.18G068900	0.120225	0.16092	0.747111	0.102903
Glyma.18G069400	Glyma.18G069500	0.0794595	0.175849	0.451862	0.0259459
Glyma.18G069800	Glyma.18G069900	0.13119	0.202045	0.64931	0.365172
Glyma.18G071700	Glyma.18G071800	0.30043	2.28745	0.131338	7.76496e-51
Glyma.18G071800	Glyma.18G071900	0.0964041	0.440677	0.218763	1.83417e-19
Glyma.18G072600	Glyma.18G072700	0.00402151	0.180921	0.022228	9.79498e-14
Glyma.18G077300	Glyma.18G077400	0.00645419	0.0152769	0.422481	0.0919803
Glyma.18G077600	Glyma.18G077700	0.0728148	0.142605	0.510606	3.63302e-05
Glyma.18G078900	Glyma.18G079000	0.223352	0.364061	0.613501	0.000937713
Glyma.18G082200	Glyma.18G082300	0.0551182	0.0738965	0.745884	0.132321
Glyma.18G085100	Glyma.18G085200	0.0764573	0.291799	0.26202	1.48731e-16
Glyma.18G086500	Glyma.18G086600	0.315473	0.601158	0.524775	0.00314076
Glyma.18G087700	Glyma.18G087800	0.0579491	0.0874322	0.662789	0.0314855
Glyma.18G088300	Glyma.18G088400	0.042772	0.118172	0.361947	4.12349e-05
Glyma.18G093300	Glyma.18G093400	0.240863	0.418836	0.575077	9.26242e-06
Glyma.18G093400	Glyma.18G093500	0.0623189	0.0729543	0.854218	0.400455
Glyma.18G093500	Glyma.18G093600	0.0905626	0.144552	0.626505	0.00279572
Glyma.18G093800	Glyma.18G093900	0.1019	0.145103	0.702258	0.018198
Glyma.18G098400	Glyma.18G098500	0.096676	0.531624	0.18185	2.0582e-06
Glyma.18G100200	Glyma.18G100300	0.17025	0.597412	0.284979	1.76949e-22
Glyma.18G100300	Glyma.18G100400	0.154513	0.39589	0.390294	0.000619355
Glyma.18G103400	Glyma.18G103500	0.172323	0.285938	0.602656	0.00202645
Glyma.18G103500	Glyma.18G103600	0.194319	0.294118	0.660685	0.0138663
Glyma.18G104000	Glyma.18G104100	0.103457	0.33101	0.312548	5.31341e-12
Glyma.18G105100	Glyma.18G105200	0.166813	0.332815	0.50122	9.32796e-05
Glyma.18G108300	Glyma.18G108400	0.433184	0.71075	0.609473	0.00134178
Glyma.18G111100	Glyma.18G111200	0.167707	0.897207	0.186921	8.77456e-14
Glyma.18G111200	Glyma.18G111300	0.0361133	0.204758	0.176371	1.38945e-06
Glyma.18G112300	Glyma.18G112400	0.176784	0.366704	0.48209	3.9641e-06
Glyma.18G112600	Glyma.18G112700	0.200843	0.230452	0.87152	0.529877
Glyma.18G114100	Glyma.18G114200	NA	0.026709	-4.15674e-14	NA
Glyma.18G114200	Glyma.18G114300	NA	0.0266074	4.17261e-14	NA
Glyma.18G114300	Glyma.18G114400	0.0111528	0.0404644	0.27562	0.127277
Glyma.18G114500	Glyma.18G114600	0.0108964	0.0724018	0.1505	0.0115451
Glyma.18G120700	Glyma.18G120800	0.117878	0.289235	0.407551	0.000233515
Glyma.18G127100	Glyma.18G127200	0.359685	1.99576	0.180224	8.83001e-51
Glyma.18G127800	Glyma.18G127900	0.268765	1.8979	0.141612	3.14037e-16
Glyma.18G127900	Glyma.18G128000	0.247785	3.20669	0.0772713	8.98894e-21
Glyma.18G130300	Glyma.18G130400	0.383346	0.506136	0.757397	0.390288
Glyma.18G142300	Glyma.18G142400	0.168463	0.46926	0.358998	2.31709e-05
Glyma.18G150100	Glyma.18G150200	0.418932	3.95	0.106059	1.24829e-28
Glyma.18G150200	Glyma.18G150300	0.0812953	0.259705	0.313029	4.32697e-07
Glyma.18G160700	Glyma.18G160800	0.0145777	0.0305921	0.476517	0.117337
Glyma.18G160900	Glyma.18G161000	NA	NA	NA	NA
Glyma.18G161800	Glyma.18G161900	0.0208743	0.0517503	0.403366	0.0104844
Glyma.18G162500	Glyma.18G162600	0.0510535	0.0603621	0.845788	0.732708
Glyma.18G163300	Glyma.18G163400	0.0641765	0.0622399	1.03112	0.998076
Glyma.18G164300	Glyma.18G164400	0.51148	1.02209	0.500424	0.00010226
Glyma.18G164400	Glyma.18G164500	0.318901	0.898735	0.354833	1.55241e-08
Glyma.18G164500	Glyma.18G164600	0.644989	1.75098	0.368359	4.209e-13
Glyma.18G165300	Glyma.18G165400	0.0319961	0.0185205	1.7276	0.524036
Glyma.18G165400	Glyma.18G165500	0.0498762	0.0600974	0.829923	0.780076
Glyma.18G167700	Glyma.18G167800	0.0485653	0.0598016	0.812108	0.472998
Glyma.18G173700	Glyma.18G173800	0.0784376	0.168065	0.466709	0.02278
Glyma.18G173800	Glyma.18G173900	0.0836804	0.11426	0.732371	0.35269
Glyma.18G173900	Glyma.18G174000	0.00176562	0.00624292	0.28282	0.344653
Glyma.18G174000	Glyma.18G174100	0.0135608	0.0322496	0.420494	0.0812105
Glyma.18G177200	Glyma.18G177300	0.00171763	0.00488277	0.351773	0.275872
Glyma.18G177300	Glyma.18G177400	0.0813708	0.414682	0.196225	2.83532e-30
Glyma.18G182200	Glyma.18G182300	0.0270703	2.7967e-06	9679.38	0.161069
Glyma.18G184600	Glyma.18G184700	0.162791	0.279621	0.582184	0.0652554
Glyma.18G184700	Glyma.18G184800	0.174291	0.333772	0.522186	0.0162082
Glyma.18G184800	Glyma.18G184900	0.0765924	0.147697	0.518577	0.00440281
Glyma.18G185400	Glyma.18G185500	0.364549	4.58993	0.0794236	1.06282e-81
Glyma.18G190200	Glyma.18G190300	0.161597	0.555271	0.291023	9.16214e-09
Glyma.18G190500	Glyma.18G190600	0.102661	0.213547	0.480742	0.0141891
Glyma.18G193200	Glyma.18G193300	0.176854	0.709941	0.24911	9.55239e-25
Glyma.18G193300	Glyma.18G193400	0.22034	0.636737	0.346046	1.01683e-18
Glyma.18G194300	Glyma.18G194400	0.313842	1.41306	0.222101	3.89204e-09
Glyma.18G194400	Glyma.18G194500	0.248291	0.750653	0.330766	7.45742e-06
Glyma.18G194600	Glyma.18G194700	0.0693366	0.0567883	1.22097	0.502191
Glyma.18G194700	Glyma.18G194800	0.0543425	0.0461286	1.17806	0.567301
Glyma.18G194800	Glyma.18G194900	0.211631	0.172936	1.22376	0.557972
Glyma.18G195900	Glyma.18G196000	0.0137592	0.0505195	0.272355	1.78276e-05
Glyma.18G199000	Glyma.18G199100	0.0470377	0.0348825	1.34846	0.793102
Glyma.18G201000	Glyma.18G201100	0.116441	0.343967	0.338523	0.00608801
Glyma.18G201100	Glyma.18G201200	0.13402	0.427466	0.313522	0.00137429
Glyma.18G204300	Glyma.18G204400	0.024616	0.0220584	1.11595	0.777885
Glyma.18G204400	Glyma.18G204500	0.0339368	0.0383871	0.884068	0.552332
Glyma.18G204500	Glyma.18G204600	0.0829518	0.113998	0.727658	0.0581847
Glyma.18G205500	Glyma.18G205600	0.224126	1.27624	0.175614	1.7653e-70
Glyma.18G206800	Glyma.18G206900	0.0547503	0.0347941	1.57355	0.338331
Glyma.18G207200	Glyma.18G207300	0.316269	0.699509	0.452131	0.0042761
Glyma.18G207300	Glyma.18G207400	0.326789	2.02025	0.161757	2.46156e-12
Glyma.18G208300	Glyma.18G208400	0.22985	0.81154	0.283227	5.07496e-07
Glyma.18G208400	Glyma.18G208500	0.292252	0.581719	0.502394	0.00284848
Glyma.18G208500	Glyma.18G208600	0.180834	0.447058	0.404498	6.4446e-10
Glyma.18G209900	Glyma.18G210000	0.417109	1.6243	0.256794	4.50542e-05
Glyma.18G211000	Glyma.18G211100	0.13409	0.582808	0.230075	3.39122e-15
Glyma.18G218500	Glyma.18G218600	0.105197	0.229331	0.458711	4.78127e-05
Glyma.18G218700	Glyma.18G218800	0.835046	2.00947	0.415556	9.96186e-06
Glyma.18G219200	Glyma.18G219300	0.155555	0.489259	0.31794	9.17483e-20
Glyma.18G219600	Glyma.18G219700	0.0171367	0.0220395	0.777541	0.403729
Glyma.18G219700	Glyma.18G219800	0.257954	1.56677	0.164641	8.10495e-51
Glyma.18G220500	Glyma.18G220600	0.0470725	0.255333	0.184357	1.15878e-12
Glyma.18G222800	Glyma.18G222900	0.121385	0.452177	0.268445	1.18531e-10
Glyma.18G222900	Glyma.18G223000	0.139649	0.393492	0.354898	5.16458e-06
Glyma.18G223000	Glyma.18G223100	0.151413	0.287273	0.527068	0.0050702
Glyma.18G223400	Glyma.18G223500	0.275178	0.424739	0.647875	0.125469
Glyma.18G223700	Glyma.18G223800	0.320022	0.475273	0.673343	0.0887905
Glyma.18G224600	Glyma.18G224700	0.0357789	0.0178466	2.0048	0.545697
Glyma.18G225000	Glyma.18G225100	0.0732116	0.176649	0.414448	3.86405e-07
Glyma.18G226000	Glyma.18G226100	0.0476382	0.035146	1.35544	0.950414
Glyma.18G226800	Glyma.18G226900	0.25789	0.419724	0.614428	0.000244589
Glyma.18G231400	Glyma.18G231500	0.116222	0.0586444	1.9818	0.263972
Glyma.18G232000	Glyma.18G232100	0.0555123	0.260809	0.212847	0.000763643
Glyma.18G234200	Glyma.18G234300	0.13121	0.7804	0.168131	4.50144e-20
Glyma.18G238800	Glyma.18G238900	0.13782	0.171316	0.804478	0.300054
Glyma.18G238900	Glyma.18G239000	0.146435	0.231398	0.632829	0.0142306
Glyma.18G239000	Glyma.18G239100	0.0355091	0.161739	0.219546	1.16134e-08
Glyma.18G239600	Glyma.18G239700	0.107729	0.249423	0.431911	2.41751e-08
Glyma.18G246100	Glyma.18G246200	0.221478	0.323951	0.683679	0.0943359
Glyma.18G247000	Glyma.18G247100	0.0826511	0.169195	0.488496	0.00188641
Glyma.18G247600	Glyma.18G247700	0.204433	0.264206	0.773763	0.341035
